,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10324,-1.264249387236841,-1.9480645988189276,-0.0010213910842898097,0.5466186556612882,-0.04804884328330829,0.01222804964035077,0.023154065131730923,0.3893743656007048,0.2896612163736624,-0.58471419871517,1.3037143002143776,0.579954937318516,-0.27954733498423046,0.36211107778866103,0.04907762735603445,-0.2830199355595604,-0.006382956600544173,-0.1254968919639305,0.8342582762067705,-0.02397378934886092,0.45378083579944334,0.12023401427568826,-0.1911775020785282,-0.011495784572328258,0.36877483430287994
-71696,2.0897144153220455,2.6431706303406988,-0.8252152927913902,-0.3294441344940224,-0.5815197450350277,0.14730494339565756,0.318199998690605,-0.4391164554525372,0.0845370770886307,-0.5168755927454671,1.3209300274818634,0.06691968248441532,-0.8951422917431463,-0.6316639762616011,-0.1621823479762434,-0.5657187437289583,-0.11813236739853702,-0.5045775325596124,0.41255336564711653,-0.3246574528016804,0.2690052020489232,-0.6408497496512214,0.5681071990358169,-0.412638993820041,0.034476342494680415
-25293,-0.8670763956117934,-0.27968751748237547,-0.31052940753484315,-0.22523542793617155,0.09457761112673511,0.08680080469770418,0.08075271942342863,-0.4296516936939096,-0.08719704821347099,0.05315208543672291,0.4388355572925771,0.39354259851175993,-0.1595089378063944,-0.17249569714112717,-0.10859779872033466,0.04340259693651227,-0.15828470301241052,0.13761507428269518,0.21274474601784937,0.17186132059469442,-0.4058450979724096,-0.14891017522134212,0.4379125603493329,0.5246142569717325,0.1282913020847506
-73297,-0.9730575549634538,1.3051964568002048,-0.4363448382275141,-0.33074342985581595,0.21519238478710742,-0.8907913329271958,-0.13806544367034038,-0.005491483364223529,-0.26735006185204047,0.7107523315886933,-0.9915921902535845,-0.022086885053640135,0.10741731824235898,-0.1608919969306753,0.2981768847739923,0.7110786780739751,0.504764487888068,0.1000083457455449,-0.42448291455177806,0.26222224935095073,-0.18507576272867407,-0.34398385194937314,-0.7541058092702556,0.22062842925071588,-0.14215514983818414
-89182,-2.0692886089168083,-1.1733791845887451,-0.07514801822752697,-0.15400381796266996,0.31399166759661523,-0.49230540048665883,0.1079613120604633,-0.26305976594900926,0.12338785980745148,-0.1606132723114312,-0.006803004251373062,0.3910350642704801,-0.5811245986370649,-0.302217308621399,0.17761564947284905,0.19887500930416327,-0.2979258134309019,-0.4876948754500009,0.4562076915649607,-0.27404290295978956,0.2961070992202588,-0.042149721533731824,0.33643244736478783,0.05441053030636348,0.4548593759141329
-89689,-0.036075653671470226,0.6004327344112294,-0.48323714768006,-0.41753783381448994,-0.12262718431188044,0.37183057301927397,-0.7077804151606335,0.20051271494893394,-0.21932897197659115,0.2474363832081738,-0.4195163722936199,-0.22185729282756467,-0.17815580698193412,0.49657063110113175,-0.4216580548249202,-0.16467558193176543,0.22154635056985555,0.20346270730549573,-0.7273770625656644,0.4860836189572623,0.27837227844426937,0.7914297710167634,-0.4092619692861108,0.1333901352493653,-0.7948116449190906
22752,-0.17009702902757642,0.3130427821472341,-0.3081839767149995,0.8164453528213251,-0.9263162426711423,-0.3649675098450874,0.4183400804095091,-0.7434240128866941,0.09588733361763148,-0.08515837049179135,-0.19243362400338304,0.06760919469501188,-0.3198894511138597,-0.6160951615765796,-0.048041096588274726,-0.6709514488820615,-1.0520708390097415,-0.7075620556193764,-0.1312207447853144,0.48039413868909897,-0.8414714397601151,-0.3030061434462995,0.4690445292347197,1.291832894277277,0.04119711454711184
-26475,-0.7348512891436653,0.6867375625667078,3.1059404193043343,0.6247357738300093,-2.2633978354855318,-2.4571881361766557,0.552155300242656,2.1050431444381017,1.9848262632578388,-3.3279588321799918,-2.1918108737066295,0.8949467401842435,-2.7772453982831506,-1.0586419787990853,-2.124015144905603,-1.406593682101054,0.6751865216370753,1.93507305276311,-0.4462948597544263,0.9983500788427703,-1.5355110335627535,0.7227302819222544,0.8919865396475457,-1.6609451600262677,-0.8381902730130506
-10584,-0.041917303284828164,-1.6118390755663372,0.41877464800975694,-0.0683978303070543,-0.3634668471954157,-0.18354046096784946,-0.17621183715577882,0.6302157740035346,-0.463116162500791,0.12685238034523524,0.42860065528769886,0.6634851626247787,-0.6998027702463684,0.23558803208123108,0.26203404361253246,0.20862963011637364,-0.019547162375837323,-0.17128726987827944,-0.20301785687007814,0.2510492546713473,0.2231775414878332,-0.2081288751327767,0.386792399553732,-0.19281414860168572,0.0721605457128621
136398,0.4493869954924288,-0.23270519100324707,-0.9905526383462401,-1.1081482641177762,0.7619435556214504,2.9980507284508424,8.995175389685631,5.662100530339731,-2.366240590947985,0.6938672959445742,-1.6720159049376648,0.02696449814500925,-0.017371119272111265,-1.2728484070588495,-0.6022190261077952,0.4689125080695972,-0.14058633570068624,-1.3783805892917464,0.07915426267609024,-0.00879681410171659,-0.1679587030520123,-0.12463394339045239,-0.486329779485682,0.17388325221392625,0.13788156686947906
-89011,-1.9032947433300282,-1.3095615195718873,-0.015303274498922964,-0.052699959898804265,-0.04797672813893687,-0.005559386533669072,0.17929709682254025,-0.275936012817972,0.04368310439746306,-0.11451003463239355,0.41047691801023595,0.17693344689088764,-0.33916591969868565,0.09727079444255611,0.08076316232052919,0.09399270345679883,-0.10137214664956054,-0.04316523541111114,0.30837442676936333,-0.13064170784309348,-0.1860431285440204,-0.017508952261252934,0.16794467845962385,-0.021743606311376423,0.28117273726944575
-24378,1.0218197705340417,0.050982568602270927,1.069126243414022,-0.5073879163845006,-1.30655006557132,1.1433899086886399,-0.42234664466458466,1.0563120693321546,0.6602490782014885,0.05325377507228098,0.019523462893453917,0.41403366014113546,-0.22179560448527363,0.9335365344962958,-0.08589361267415258,0.21028244427294107,-0.1514772158691025,2.1183758616373556,1.2471907107901556,0.20264240791021382,0.2973109514957154,0.43460960405125426,-0.6618397674430961,-0.2934051837369623,0.3797652912558548
-82924,-1.4880287187082755,0.1498074132983508,-1.5808928650542424,-0.47436207476183934,-0.8984843753801962,-0.22041352496428737,0.013334389255987818,-0.6670590601477507,0.5489604512938935,0.44973461465500714,-0.15368308104259915,0.7822902733534676,-0.4957207969880175,-0.4713996068821047,-0.7997170310221751,0.5480560301414327,-0.6183269868244511,-1.2285418462008044,-0.5624375075686134,0.40688213528383405,0.16668742968721512,0.14900218058593043,0.47221809188238356,0.4276436468767982,-0.4664239977004352
10214,-0.18389812612792827,0.49079212754321433,0.10578037010132073,0.4630994467938282,0.15071661159733046,0.3032078231875988,-0.5071589424196592,0.21263129003077372,-0.004163514617941146,-0.40548806572024015,0.23622284277765526,0.042584503645935086,-0.44058503295627977,-0.3581311013311764,-0.06186915545079491,-0.0790087958172552,0.2769864951356224,-0.4332657684312265,0.04884241338513357,-0.2799965140902152,-0.2382405406033017,-0.28166991693754867,-0.21592227229447242,-0.09664851434264898,0.02035409839940695
19964,-0.1840904513510296,0.44441711173640325,-0.20466589220082937,-4.02250443737674,-0.46516961044709115,1.5929148279144487,-0.6172981982111061,2.4284334171884714,-1.3539127445883474,0.34881193786407566,3.188260677141839,-0.5661124772471015,-1.8518364277526025,4.5302866166469,3.154793492157002,0.05907161580502911,1.7716672450138031,3.644562393627676,0.45251946007096394,2.4923127065358055,0.1250986357578904,-0.7470732282631085,0.6217993849883868,-1.4608609600772802,-0.31453110893602115
119450,1.9554539202502255,1.5406496754815078,1.3300176262695749,-2.6895538856159495,-0.9061915102042702,1.5040602302724257,-0.5235625363347036,-0.4349346451231391,-0.393108862290508,-0.19912020925877566,0.456239542234838,-0.49170603466955426,-2.2891436093301105,0.7592116209742718,1.0586694925765443,1.3064138603739883,-0.6844017554378755,0.04208718207394365,0.15729457407069927,1.0053383227313872,1.70660815171839,0.9006515109112964,0.46112590503685036,3.2963114146859995,-1.8898955796073549
132544,1.2347059220653438,0.29800107539872533,-0.16763439051997278,-0.32143891157908205,0.4281413950360977,-0.28622413189891177,0.3048866475139527,0.07753853057373211,0.121655893602395,0.536565593211399,-0.3005152247773452,-1.8436686130364974,0.8677232855845419,0.6435948876910994,0.0871699051962263,-0.9425956243433848,-0.44149828632755306,0.7244036883107078,0.3761233739167182,0.8360543803963684,0.41374204633791056,0.4479321887685518,0.5937198282643286,0.4625524567465084,0.028038364381290645
-52720,-0.21409745682743886,0.486678183097399,0.02698269429413089,-0.13129911588994178,0.1966045404281358,0.138330657693599,-0.05309399515406847,0.16552375767651503,0.4362040439805868,-0.1582627810025417,0.5079586715322544,0.09960581014926556,0.1783578984025782,0.4665834937594489,0.4905243998814629,0.4202459986455437,-0.009832698379106719,-0.0678767963698891,0.40620611805398116,0.41468172881791476,0.18554667275928474,0.09572879419737708,0.28820532238739455,0.16701189054477153,0.16205380010519216
-64084,0.5692524716131367,0.39104599194599216,-0.1433406080491558,1.4047294440153262,-0.9445945703292123,0.015551626529715371,0.025383140914771778,0.3068342146898495,0.5348271940101462,0.14176200150310403,-0.9486557557845418,0.5492300878887905,0.7819854124644217,-0.5469125488030583,0.03225973149016028,0.08857072269932298,0.4538284666138851,-0.46420757221512793,0.8480546486226168,-0.7123586925991989,1.0196328552568947,-0.25311010943494844,-0.3949494536976704,-1.2854887548899814,0.7522120631740322
-25087,-0.35155034945736996,0.28097970514507403,0.005106747545987456,0.5854416551406783,0.42365178928682573,-0.30345155636046045,0.13291775893546579,-0.12512979562078733,0.7487768630138197,0.03382575395838248,-1.07040892386182,-0.23834999014562266,0.5598565990124351,0.34446311890746134,0.14224533100253273,-0.2549460491209093,-0.05729740645714522,0.24992604690175552,-0.08958720571521678,-0.03493004314490444,0.09084718544117684,0.21584076594963963,-0.4463837772338579,0.7065353458378146,-0.5387516904193226
-44974,-0.27938421221628756,1.9181276706897983,-1.190728412292528,0.27468912520300665,-0.23472454973568965,-0.31309935051692683,0.6207590376371946,-0.9359157498177116,0.5312521328071443,-0.3924069205090077,1.406804393251406,-0.9593359375312296,-0.18143608431133715,-0.8642729548141415,0.4924718773560845,-0.062389822837699414,0.3506016236831331,-0.298445506044832,0.4001814443762349,-0.3715494030626045,0.9264404417502233,0.1318234624237215,-0.058174181189339584,0.37350661797612306,-1.0756072875987728
-85779,0.9080158326462244,-2.2650155300167625,0.5312187120824049,-0.19253357398297144,-0.27625043775321556,0.08145294346211333,-0.5439357705600507,0.00807976321233881,-0.5472100183316526,0.1720784815386032,0.12606788815355152,-0.045636254925121876,-0.07803472980616954,-0.03051460438086181,-0.7106522952643712,0.7672663235235206,-0.21543529344024476,0.21515728910150744,-0.17229654833656258,-0.5553868051853988,-0.0546704034889502,0.5176562434669322,-0.19082611104046115,-0.5564312949745315,0.28241026674235375
227386,0.4635287788005005,0.4583771500918832,-0.39081468921559637,0.6847524189474773,0.779210711328724,0.20956490060230004,-1.282604692096109,1.057689356278516,-0.6858928619087987,-0.35459489612939177,0.03236126739451689,0.6307015094608228,-0.40656779039728613,1.2237213439939307,-0.867621807595254,0.32075205152004266,0.39855865782890126,-0.23049769993111588,-0.1538907301014085,-0.4549513985639408,1.213164117190937,0.24324968349557097,-0.1749582339755799,-0.9043187013613906,-1.2628883675056222
222144,-0.8739802074089922,1.3625847433153155,-0.39868840640542974,0.8575984525785791,-0.7622526033478253,0.31056544569470185,-0.19895096550813943,0.21872591383139944,-0.48479857835154,1.4695690550589535,-0.362113588018711,0.45300516196063356,0.8685345940399978,0.19487331020453527,-0.7661986429704217,-1.2126657054422594,1.2210281639104872,-0.0007573849114208181,-3.4300248588904223,4.310450081298926,5.226342701663078,0.7711992911876927,2.20551850782763,-2.8252400363603223,3.1569051887748105
280238,0.4552800463294453,-0.17611349441334934,-0.2822519595140876,1.3065406399934478,0.6691212466281935,0.0020851524378806105,-1.8631818463338936,1.2980639702817098,-1.322135161848878,-1.3503336255511376,-0.46868724904743336,0.8037971117398904,-2.1309640242854444,1.5333700724206822,-2.8407207252476216,1.9565306749680158,0.6804290453258257,-1.394475296389741,-0.013362485471455465,-0.014939750182381403,1.3653781145765125,-0.8516181983602056,-0.76703338417074,0.7644749188336076,-0.7833749259190559
96993,0.7592987846715434,-2.2052338033446817,0.5395608095108354,0.3793143739472049,-0.5426379647468924,-0.09471683878786301,-0.4113073447864325,0.4507069879323701,-0.16026476903950876,-0.146087467670477,0.29527676812450976,0.06354218201766444,-0.15755138737842853,-0.14332329291440668,-0.2371213102236003,0.3137082921716976,-0.15240880594764158,-0.3956768479710731,-0.05592751892345408,0.023020005061492682,-0.023496134053697465,0.2970964491369175,0.031899937270715134,-0.006029333802495338,0.6212106644521903
77187,-0.8739802074089922,1.3625847433153155,-0.39868840640542974,0.8575984525785791,-0.7622526033478253,0.31056544569470185,-0.19895096550813943,0.21872591383139944,-0.48479857835154,1.4695690550589535,-0.362113588018711,0.45300516196063356,0.8685345940399978,0.19487331020453527,-0.7661986429704217,-1.2126657054422594,1.2210281639104872,-0.0007573849114208181,-3.4300248588904223,4.310450081298926,5.226342701663078,0.7711992911876927,2.20551850782763,-2.8252400363603223,3.1569051887748105
172559,1.0126497318955312,-1.3331204244123356,1.5634487796925542,-3.330572565758243,-1.220886143923479,0.5448120299238349,0.8750794829054533,-1.6987078587227051,0.07183040420899063,-1.3019822055889523,1.7811972986282023,-2.4834183432448236,-0.3042974355540998,-0.650068026116755,-0.35702815264401916,0.0224898658707954,0.4988714581034314,1.497389041242573,1.9818987911023844,-1.679886698822391,2.8010918926537878,0.4550346377325707,-2.318804883047156,-2.4586867588144017,-0.4540376088737104
-19946,0.3918603145933137,-0.33331380174519176,-0.3375800225529522,-0.6383338697693611,-0.5669688277469842,0.016026683602172097,0.11615271106815653,-0.1888556429414921,-0.41699715132279175,0.1732415243981168,0.657127063382386,0.3753069215147768,-0.7053877907550323,-0.5010446084843398,0.02069667780181073,-0.35433615651129463,-0.5279639116962151,-0.16679610325601749,0.10170602246100828,0.16935877816275077,0.03475388954129105,0.33474668230505006,0.32137240183268945,0.08996538888266775,0.37277406862286333
-81561,-1.2511783670141707,0.09682176226342763,-0.3161334758847613,-0.28250163015622753,-0.4730024585358672,-0.03333082882585069,0.03961394727215798,-0.17813782089327096,0.17385152831834794,0.04561387238899601,-0.1008451441647352,-0.12471914035010961,-0.07332679713558268,0.03457579796261739,-0.0008976983260864007,0.3268367174159748,-0.02672205456964911,-0.1518961162443426,-0.008844047922176407,-0.12140626455688901,0.02148335440514825,0.07327268538859327,0.10208248711748366,0.2930999755334441,-0.017175808234454297
-98003,0.16163406242324752,0.010133446291473324,-1.3970175551827062,-0.1950299472270735,0.08045391042317762,0.615011185181329,-0.9351400608723247,0.5990000433423566,-0.01919788989852657,0.009836668882906276,-0.45057635258382295,0.07884317825700096,-0.6167507372597968,0.6211917414038735,-0.37940581486794506,-0.4323593376048334,0.424214696208741,0.382645571804035,-0.13456950090219422,-1.1310371349574395,-0.22296947788197807,-0.3296330917838896,-0.0294213680557667,-0.025995171559950816,0.0725672508214807
-80753,0.016479190845511693,-0.42977958940492156,-0.6022343049114922,0.18653410792000805,0.46391943432060656,-0.33604913298938244,-0.4041710504534971,1.0485755960424128,0.8848134099756949,-0.44592559172732515,-0.5716876667970777,-0.6627971707482055,0.5946021548863805,-0.6878556074079042,0.5473445362806053,-0.5574167877292352,0.12898633202213708,0.20851868054672504,-0.06618964817873131,-0.01127435542146013,0.1817508453379005,0.2729034598102892,-0.696439606600931,0.4185507661738459,0.21005503251592378
-71696,0.6647064438721711,0.23960561768495914,-0.23788227711451823,-0.0670006788904077,-0.1645134095210918,-0.07762510801076385,-0.6234625024802822,0.040691820247707865,0.11472005398156057,0.4110897487672782,-0.8955090361765273,0.3216088927249566,-0.27347727136992545,-0.716818530832236,0.06595157370730446,0.0900594882837028,-0.17185079863186248,-0.5945548699697569,-0.47170970893248054,-0.12999851053194944,-0.33602338011391886,0.12394529220521698,-0.1474853193908995,0.2521225965620821,0.08045556323169248
-61440,0.24019793682651275,-0.3713294820454561,4.467172683305622,1.131698339919513,-3.594537539829433,-0.03802059871122652,0.9583030158209506,-0.9157810430437511,-3.5891923436351356,1.1779945483729042,1.897053756638418,-1.1682252166573885,2.502951690492781,1.4128845033817434,-1.3009914433308878,4.897659745683838,-0.3659783635153937,-0.25415492396872946,-1.5217592930404225,-1.6059091688468836,-1.541529455583827,0.8281586083440845,4.507502190247329,-1.77516750663543,-2.662653196502674
-22878,2.9238067432163595,0.15395837421855768,0.3423128563695614,2.1174912351996347,1.1976087794187356,-1.0937065492814175,0.49460759416863825,-0.26801585106942155,0.14376538184846774,-0.14755343377127544,-0.1335474411840525,0.5785764512194528,0.08888459678581058,-1.6401475425088596,-1.3713929065932169,-0.6099519050480153,-0.8543603765596872,0.02182998436346456,0.6830485055339767,-0.3226613177395149,-0.518737523714981,-0.4502099465461629,0.31867151712165875,-0.109158483551246,0.10563336534897476
63013,-0.33089413954039437,0.16808812613966234,-0.5771795057636178,-0.20737266906755658,0.06431291979269108,0.2832726007524039,-0.6523902657682447,0.1691076655225629,-0.4357597109125254,0.32343226468508274,-0.1679651097632991,-0.4695284079423182,0.03876966633872584,0.18414957260962606,-0.2709878992218067,0.3714795413315303,0.3356174370236613,-0.014307227613225667,-0.5128933012324651,-0.8074011197497365,0.0543778974860017,0.16444405436179588,-0.3354622295215354,0.12059261439070329,-0.7575222111735002
-96272,-2.20152091709649,-1.1408939339564903,-0.0882623434845973,0.041612772836281446,0.22669584195855025,-0.12749351895402652,0.2601031913680325,-0.2939859919432509,0.05452799628654544,-0.0681364937920345,0.47850119056238843,0.4529647829193125,-0.37891333501863483,-0.0596035229872068,0.15677892591693982,0.192130550348584,-0.06909312102751787,-0.05959853391723451,0.3151667181108065,-0.11801170731812942,-0.15586024173280374,-0.22916819059327506,0.23227487373472694,-0.04060847241473376,0.23416683943507227
-64828,-1.265591565885552,0.4551309210748378,0.12044107110954748,0.2752128082961388,0.27494523586389513,-0.24838716847565226,-0.09613365042703406,-0.26677317036810305,0.0508503416176018,0.28673579916431996,-0.1952180291469094,0.2095611954068006,0.09400180704863532,-0.07318604014710352,-0.1279355591790679,-0.08488044833896559,-0.029293280225974355,-0.1555267059693845,-0.04666387457744228,-0.1632629249593994,-0.09861073875743058,0.10767816582930458,-0.6299328560823978,0.1443992098135017,0.17285310051939395
-71514,0.6236339650012186,0.6953727865059397,-0.28610224107904597,0.18796547938613578,0.2814478497124327,0.5736304314592778,-0.06381848810467523,-0.1757654713357693,0.31532059226703324,0.04257059509210566,-0.3500829254405596,-0.08917979327205815,-0.602482716362823,-0.2773921443838642,1.0740235769297861,0.3100348930863264,-0.05801477489383182,-0.26340542851850174,-0.0023153240102547776,-0.1653955149105353,0.062429129535300235,0.053540361261904375,0.6240935330802373,0.33322431186887674,-0.5624872419166222
-21365,2.052098088456958,-2.784405487264288,-0.21045398765393084,-0.8536569343201256,1.507440728306066,1.303153125737029,-1.492556156881558,0.7280433672718234,-1.8124340008904556,0.07493179311202576,-0.367690915863474,-1.831439458049907,0.5802651488048509,0.6885614052503434,-0.20434235641591134,-0.9373122685460537,-0.3529668244470896,1.63426348339736,-1.1921298765968515,-0.0787203666473398,-1.0536628757866058,1.167265489213366,0.274316324845831,-0.5211089815592254,0.060194888589161846
-20681,0.4178078494792645,-1.5363639672016507,0.2631805489202819,0.7643881089877802,-0.15439441735023138,-0.10461931160918189,0.4171232887188957,-0.16718691236063152,0.23102857953034164,-0.48446256562666423,0.6027596736349013,0.5928359983824782,0.007416991316154151,-0.07977919484178461,-0.7072821977958189,-0.5209104940714483,-0.5296701375475168,0.2782868818909604,0.6672928507035161,-0.8402426135825796,0.17111764031525586,0.45145766328536024,-0.5405896437319497,0.3445073473615009,0.559334599449657
28543,0.8960981487552884,-0.19831918048879613,-0.40863380515409076,-1.8832377900680592,-0.3277647004655379,-0.5419045964769924,-0.3671531820242984,-0.9571085258009325,-1.2222231124944638,1.0427844206158263,-0.10840519632508173,0.8539755964351484,-2.445930577084331,-0.9752901499458791,0.03123937901484404,-0.22143826176925027,0.1928369370753213,-1.6749743050380814,-0.46883271007736727,-0.4566624775673858,0.06558342244375266,-0.20607319555625575,-0.10252448996206011,-0.11522053503180256,0.11897438195390182
172471,0.18168775753687175,2.68515316247102,-0.42826421652349633,-0.25530679051908045,0.1544483743654645,-0.38337222449248415,0.987170194994735,-1.0090777775982391,-0.030107419499792943,-0.09410205036493834,1.1845207078693845,-0.6401346989594482,0.21677121377018416,-0.8164945034472755,-0.4896793462181798,-1.5354455837724799,-0.745973901617559,0.7896282506017199,-0.08003197421403013,1.069814083873533,-0.4908823361971562,-0.6413982929478201,0.3397047067240434,0.7205172768158414,-1.20334272119608
35292,1.0237352498101855,-0.07599320802460294,-0.2828799304541359,-0.272587124181768,-0.4233129200391064,0.3644796585393696,-0.6198032569391041,0.212670730427195,-0.6680387132770503,0.5219417267109853,-0.21280667798672015,-0.15195840354564913,0.22175032240807682,-0.4416686458304982,0.17818345945981384,-0.4192924229424523,-0.5951015148530816,0.13894083513597377,-0.0911876217311908,-0.10115326768166702,0.27312539047208434,-0.1078970954010836,-0.5076770180006965,-0.5371801545388628,-0.18270399030034806
-38519,0.08510432318297102,0.14220549764086998,-0.5512083281613123,0.3185893520681543,0.16042153222312197,0.3580758156028455,-0.229457372639213,-0.08846470996188141,0.06225681612379011,0.4692579037384408,0.16309947127167693,-0.5419702957780472,0.9800125156061154,0.09922697235819312,0.1897893299313447,-0.06913005935018315,0.05029663404901988,0.022351672261019313,-0.19072091900969357,0.3845388363205903,-0.05361826317280457,-0.5237295810127596,-0.08612248687084588,-0.9950558746190635,-0.5916748787217556
-86188,1.0918117192235475,-1.077336127134497,0.01185932693370285,0.23795669668622582,-0.1319439805644675,0.13291063789258664,-0.21500393167523468,-0.16296148641102248,-0.2434837809969317,0.18841008209517066,0.03280287490095174,0.4072136450598953,-0.45773028530506765,-0.24079943133520212,0.2530624669608334,0.06746358087832206,-0.8631901699628922,-0.34731978493062815,0.3256202249120036,0.1932013967279713,-0.08202593678439597,-0.0064030784789472165,0.14120003310740772,-0.3251151040868768,0.049669438075139946
-18395,-0.014018324151444788,-0.5615810669252685,0.3907172610724394,-0.2323038026864297,-0.08513301121170046,0.25199725118180116,-0.326179484480583,0.3225523667808071,-0.22720887130171116,0.49418659194676645,-0.17990568050037378,0.3918648324167227,-0.5032371198267498,0.31416977516907235,0.15604473681102984,0.35943927659945424,-0.3576313274963015,0.6467168389237257,0.10297122245266806,0.022655143539434867,0.31182230398137134,0.17763007723518223,0.008692214375688418,0.6272147062544123,0.1260048854907335
